VALOR_A_PAGAR,TAXA,RENDA_MES_ANTERIOR,NO_FUNCIONARIOS,PJ_ou_PF,SEGMENTO_INDUSTRIAL_Comércio,SEGMENTO_INDUSTRIAL_Indústria,SEGMENTO_INDUSTRIAL_Serviços,Tam_Empresa,Mes_Emissao_Documento,Dia_Emissao_Documento,Mes_Vencimento,Dia_Vencimento,Churned
52384.5,6.99,97008.0,129.0,1,1,0,0,1,3,14,4,14,0
61912.9,6.99,441251.0,148.0,1,0,0,1,1,2,19,3,8,0
41714.43,6.99,237670.0,153.0,1,0,0,1,1,3,9,3,29,0
27720.41,5.99,226334.0,117.0,1,1,0,0,1,2,19,3,10,0
999.0,5.99,587215.0,112.0,1,1,0,0,1,3,8,4,5,0
64751.41,8.99,42700.0,97.0,1,0,1,0,2,2,19,3,8,0
81832.9,8.99,42700.0,97.0,1,0,1,0,2,2,21,3,9,0
45799.48,4.99,387906.0,115.0,1,1,0,0,1,2,19,3,15,0
18032.77,4.99,387906.0,115.0,1,1,0,0,1,2,21,3,15,0
78902.34,8.99,271524.0,117.0,1,1,0,0,1,2,19,3,8,0
233940.0,4.99,329583.0,132.0,1,0,1,0,0,2,19,3,15,0
55949.85,5.99,95111.0,115.0,1,0,0,1,1,2,19,3,8,0
35888.3,5.99,95111.0,115.0,1,0,0,1,1,2,21,3,9,0
101519.73,5.99,162469.0,117.0,1,0,0,1,1,3,2,3,18,0
205160.01,11.99,236293.0,135.0,1,0,1,0,1,2,19,3,29,0
208552.5,11.99,236293.0,135.0,1,0,1,0,1,2,20,3,30,0
144504.01,11.99,236293.0,135.0,1,0,1,0,1,2,21,3,29,0
213175.51,11.99,236293.0,135.0,1,0,1,0,1,2,25,4,5,0
155710.8,11.99,236293.0,135.0,1,0,1,0,1,2,25,4,5,0
150149.71,11.99,236293.0,135.0,1,0,1,0,1,2,25,4,5,0
80608.75,6.99,188232.0,139.0,1,0,1,0,2,2,19,3,11,0
58459.93,6.99,100670.0,144.0,1,0,1,0,2,3,16,4,5,0
24535.2,5.99,247027.0,122.0,1,0,0,1,2,2,19,3,8,0
28895.5,5.99,247027.0,122.0,1,0,0,1,2,2,28,3,16,0
35326.5,5.99,306721.0,122.0,1,0,0,1,2,2,19,3,8,0
35826.7,5.99,48213.0,107.0,1,0,0,1,2,3,3,3,19,0
32826.71,5.99,48213.0,107.0,1,0,0,1,2,3,8,3,24,0
132709.1,5.99,48213.0,107.0,1,0,0,1,2,3,12,3,29,0
77206.6,6.99,752971.0,147.0,1,1,0,0,1,2,19,3,9,0
118128.0,6.99,752971.0,147.0,1,1,0,0,1,2,21,3,9,0
104477.9,6.99,752971.0,147.0,1,1,0,0,1,2,24,3,15,0
111252.4,6.99,260432.0,150.0,1,1,0,0,1,3,10,3,29,0
94889.45,6.99,260432.0,150.0,1,1,0,0,1,3,12,3,30,0
30804.8,5.99,247027.0,122.0,1,0,0,1,2,2,19,3,29,0
101876.55,6.99,281158.0,90.0,1,0,0,1,1,2,19,3,8,0
61608.54,6.99,281158.0,90.0,1,0,0,1,1,2,23,3,11,0
56567.63,6.99,40436.0,92.0,1,0,0,1,1,3,1,3,17,0
107555.28,6.99,246197.0,122.0,1,0,0,1,2,2,19,3,8,0
111727.28,6.99,246197.0,122.0,1,0,0,1,2,2,25,3,15,0
110289.2,6.99,246197.0,122.0,1,0,0,1,2,2,25,3,15,0
56026.65,6.99,222528.0,150.0,1,0,1,0,2,2,19,3,8,0
38376.3,6.99,174693.0,138.0,1,0,1,0,2,3,1,3,17,0
27111.45,5.99,217484.0,151.0,1,1,0,0,1,2,19,3,8,0
27611.45,5.99,217484.0,151.0,1,1,0,0,1,2,19,3,8,0
109863.5,5.99,314142.0,149.0,1,1,0,0,1,3,7,3,23,0
102900.85,8.99,349749.0,123.0,1,1,0,0,2,2,19,3,8,0
27417.76,8.99,349749.0,123.0,1,1,0,0,2,2,21,3,10,0
37309.45,8.99,504221.0,112.0,1,1,0,0,2,3,15,4,1,0
17581.51,4.99,365487.0,143.0,1,0,1,0,0,2,19,3,8,0
35163.0,4.99,365487.0,143.0,1,0,1,0,0,2,28,3,16,0
61742.5,4.99,365487.0,143.0,1,0,1,0,0,2,28,3,18,0
36363.0,4.99,365487.0,143.0,1,0,1,0,0,2,28,3,16,0
39377.5,4.99,219803.0,146.0,1,0,1,0,0,3,11,3,29,0
14906.51,4.99,219803.0,146.0,1,0,1,0,0,3,16,4,1,0
111118.7,8.99,304681.0,120.0,1,0,1,0,1,2,19,3,8,0
191507.2,8.99,304681.0,120.0,1,0,1,0,1,2,27,3,16,0
71712.6,8.99,199541.0,120.0,1,0,1,0,1,3,12,3,29,0
50234.0,6.99,25842.0,123.0,1,0,0,1,1,2,19,3,9,0
19757.73,6.99,25842.0,123.0,1,0,0,1,1,2,22,3,11,0
20427.47,6.99,25842.0,123.0,1,0,0,1,1,2,22,3,11,0
25563.64,6.99,464203.0,113.0,1,0,0,1,1,3,7,3,24,0
21332.92,6.99,464203.0,113.0,1,0,0,1,1,3,11,3,29,0
17678.85,6.99,42068.0,117.0,1,0,0,1,2,2,19,3,16,0
9107.69,4.99,263830.0,134.0,1,0,1,0,0,2,19,3,26,0
9418.08,4.99,363854.0,134.0,1,0,1,0,0,3,3,4,7,0
9193.68,4.99,363854.0,134.0,1,0,1,0,0,3,11,4,15,0
36300.7,8.99,941444.0,138.0,1,0,0,1,2,2,19,4,6,0
37667.0,8.99,297921.0,141.0,1,0,0,1,2,3,1,4,15,0
36697.0,8.99,297921.0,141.0,1,0,0,1,2,3,10,4,26,0
183085.15,6.99,275222.0,121.0,1,1,0,0,2,2,19,3,8,0
106130.95,6.99,812243.0,131.0,1,1,0,0,2,3,2,3,18,0
58589.49,6.99,812243.0,131.0,1,1,0,0,2,3,5,3,23,0
55149.5,6.99,812243.0,131.0,1,1,0,0,2,3,12,3,30,0
177199.5,5.99,366474.0,94.0,1,1,0,0,0,2,19,3,8,0
94340.0,11.99,275199.0,163.0,1,1,0,0,1,2,19,3,8,0
182986.17,11.99,275199.0,163.0,1,1,0,0,1,2,23,3,11,0
74573.8,11.99,275199.0,163.0,1,1,0,0,1,2,26,3,15,0
131331.18,11.99,318515.0,163.0,1,1,0,0,1,3,4,3,22,0
181813.3,11.99,318515.0,163.0,1,1,0,0,1,3,8,3,24,0
105670.72,11.99,318515.0,163.0,1,1,0,0,1,3,14,3,30,0
44372.0,11.99,72534.0,104.0,1,1,0,0,0,2,20,3,9,0
40990.0,5.99,494132.0,134.0,1,1,0,0,2,2,20,3,9,0
40387.9,5.99,798136.0,142.0,1,1,0,0,2,3,9,3,26,0
25499.95,6.99,446429.0,118.0,1,0,0,1,2,2,20,3,9,0
25372.6,6.99,467138.0,119.0,1,0,0,1,2,3,11,3,29,0
35557.36,11.99,201721.0,115.0,1,0,0,1,0,2,20,3,10,0
23900.9,6.99,455912.0,113.0,1,0,0,1,2,2,20,3,15,0
68994.27,6.99,334426.0,113.0,1,0,0,1,2,3,7,3,29,0
48936.54,8.99,263028.0,98.0,1,0,0,1,0,2,20,3,11,0
52335.16,8.99,263028.0,98.0,1,0,0,1,0,2,27,3,18,0
51138.09,8.99,78208.0,97.0,1,0,0,1,0,3,6,3,25,0
1182.0,8.99,78208.0,97.0,1,0,0,1,0,3,8,4,5,1
38657.19,8.99,78208.0,97.0,1,0,0,1,0,3,11,3,30,0
49244.13,8.99,78208.0,97.0,1,0,0,1,0,3,16,4,5,0
159738.49,6.99,447202.0,117.0,1,0,1,0,2,2,20,3,12,0
167122.85,6.99,172992.0,120.0,1,0,1,0,2,3,4,3,22,0
84168.84,5.99,56881.0,126.0,1,0,0,1,1,2,20,3,17,0
45931.55,4.99,578730.0,109.0,1,0,1,0,1,2,20,3,11,0
47614.35,4.99,578730.0,109.0,1,0,1,0,1,2,22,3,15,0
48148.68,6.99,60416.0,145.0,1,1,0,0,1,2,20,3,15,0
45325.06,6.99,60416.0,145.0,1,1,0,0,1,2,24,3,16,0
70971.12,6.99,60416.0,145.0,1,1,0,0,1,2,27,4,5,0
51578.33,6.99,302646.0,146.0,1,1,0,0,1,3,3,3,23,0
43582.67,6.99,302646.0,146.0,1,1,0,0,1,3,9,3,29,0
87675.0,6.99,98125.0,130.0,1,0,0,1,1,2,21,3,23,0
150801.0,6.99,98125.0,130.0,1,0,0,1,1,2,21,3,23,0
72440.0,6.99,98125.0,130.0,1,0,0,1,1,2,24,3,26,0
137096.0,6.99,98125.0,130.0,1,0,0,1,1,2,28,3,30,0
18225.0,6.99,306600.0,115.0,1,0,0,1,1,3,9,4,8,0
72200.0,6.99,306600.0,115.0,1,0,0,1,1,3,9,4,8,0
49063.3,6.99,582508.0,129.0,1,1,0,0,2,2,21,3,10,0
25201.95,6.99,582508.0,129.0,1,1,0,0,2,2,28,3,16,0
20123.45,6.99,524164.0,141.0,1,1,0,0,2,3,3,3,19,0
49029.6,6.99,524164.0,141.0,1,1,0,0,2,3,5,3,22,0
24821.4,6.99,524164.0,141.0,1,1,0,0,2,3,12,3,30,0
24092.0,6.99,524164.0,141.0,1,1,0,0,2,3,15,3,31,0
44234.55,5.99,167046.0,121.0,1,0,1,0,1,2,21,3,15,0
24987.74,6.99,71488.0,131.0,1,0,0,1,2,2,21,3,15,0
20399.54,6.99,71488.0,131.0,1,0,0,1,2,2,21,3,15,0
1064.0,6.99,254755.0,132.0,1,0,0,1,2,3,8,4,5,0
25115.79,6.99,254755.0,132.0,1,0,0,1,2,3,14,4,7,0
18482.79,6.99,254755.0,132.0,1,0,0,1,2,3,14,4,7,0
19292.05,8.99,871365.0,120.0,1,0,0,1,2,2,21,3,9,0
19306.35,8.99,145180.0,120.0,1,0,0,1,2,3,3,3,19,0
599.0,8.99,145180.0,120.0,1,0,0,1,2,3,8,4,5,1
17591.29,8.99,81969.0,122.0,1,0,1,0,2,2,21,3,9,0
19079.11,8.99,81969.0,122.0,1,0,1,0,2,2,26,3,15,0
94120.0,6.99,1000802.0,129.0,1,0,1,0,1,2,21,3,10,0
24637.59,6.99,1000802.0,129.0,1,0,1,0,1,2,24,3,15,0
149390.35,6.99,327324.0,127.0,1,0,1,0,1,3,15,4,5,0
18182.49,4.99,526143.0,162.0,1,1,0,0,0,2,21,7,13,0
82860.0,6.99,463226.0,114.0,1,1,0,0,2,2,21,3,9,0
42805.0,6.99,463226.0,114.0,1,1,0,0,2,2,25,3,15,0
42155.0,6.99,359363.0,120.0,1,1,0,0,2,3,5,3,22,0
42155.0,6.99,359363.0,120.0,1,1,0,0,2,3,7,3,23,0
47790.0,6.99,359363.0,120.0,1,1,0,0,2,3,10,3,26,0
4579.6,5.99,243001.0,115.0,1,0,0,1,0,2,21,3,18,0
51868.7,4.99,234228.0,124.0,1,0,1,0,0,2,21,3,9,0
126103.75,4.99,234228.0,124.0,1,0,1,0,0,2,23,3,11,0
104090.5,4.99,234228.0,124.0,1,0,1,0,0,2,24,3,12,0
115676.45,4.99,234228.0,124.0,1,0,1,0,0,2,24,3,12,0
35750.0,4.99,234228.0,124.0,1,0,1,0,0,2,25,3,15,0
90266.0,4.99,154997.0,127.0,1,0,1,0,0,3,2,3,18,0
72167.0,4.99,154997.0,127.0,1,0,1,0,0,3,3,3,19,0
126464.0,4.99,154997.0,127.0,1,0,1,0,0,3,5,3,22,0
122741.65,4.99,154997.0,127.0,1,0,1,0,0,3,11,3,29,0
122324.65,4.99,154997.0,127.0,1,0,1,0,0,3,14,4,1,0
122741.65,4.99,154997.0,127.0,1,0,1,0,0,3,16,4,1,0
42625.65,8.99,219342.0,148.0,1,0,1,0,2,2,21,3,10,0
16468.0,8.99,320303.0,143.0,1,0,1,0,2,3,15,4,1,0
91546.65,5.99,291798.0,112.0,1,0,0,1,1,2,21,3,9,0
78490.05,5.99,229060.0,105.0,1,0,0,1,1,3,1,3,17,0
142492.35,5.99,229060.0,105.0,1,0,0,1,1,3,11,3,29,0
34865.2,4.99,238799.0,117.0,1,0,1,0,1,2,21,3,10,0
43027.0,11.99,185939.0,121.0,1,0,0,1,2,2,21,3,9,0
67254.11,11.99,185939.0,121.0,1,0,0,1,2,2,21,3,9,0
52181.0,11.99,77041.0,126.0,1,0,0,1,2,3,3,3,19,0
50311.1,11.99,77041.0,126.0,1,0,0,1,2,3,10,3,26,0
100880.0,5.99,226334.0,117.0,1,1,0,0,1,2,21,3,23,0
106324.4,5.99,226334.0,117.0,1,1,0,0,1,2,25,3,29,0
27321.92,5.99,797660.0,121.0,1,0,0,1,1,2,21,3,16,0
17405.43,5.99,125551.0,126.0,1,0,0,1,1,3,2,3,25,0
25793.14,5.99,125551.0,126.0,1,0,0,1,1,3,2,3,25,0
25037.99,5.99,125551.0,126.0,1,0,0,1,1,3,4,3,29,0
51823.74,5.99,125551.0,126.0,1,0,0,1,1,3,12,4,5,0
217225.94,11.99,29897.0,116.0,1,0,0,1,0,2,21,3,9,0
152084.64,11.99,29897.0,116.0,1,0,0,1,0,2,28,3,16,0
218015.2,11.99,102095.0,122.0,1,0,0,1,0,3,12,3,29,0
46011.55,4.99,162551.0,89.0,1,0,1,0,0,2,21,3,9,0
73831.7,4.99,162551.0,89.0,1,0,1,0,0,2,23,3,11,0
47550.0,4.99,162551.0,89.0,1,0,1,0,0,2,28,3,16,0
97665.25,4.99,118787.0,92.0,1,0,1,0,0,3,12,3,29,0
22899.74,8.99,216075.0,115.0,1,0,0,1,1,2,21,3,15,0
19173.24,4.99,282910.0,106.0,1,0,0,1,2,2,21,3,9,0
26483.9,4.99,282910.0,106.0,1,0,0,1,2,2,25,3,15,0
21390.9,4.99,693834.0,112.0,1,0,0,1,2,3,3,3,22,0
19790.9,4.99,693834.0,112.0,1,0,0,1,2,3,11,3,29,0
35102.9,6.99,234489.0,115.0,1,0,0,1,1,2,21,3,11,0
68335.43,6.99,107135.0,119.0,1,0,0,1,1,3,16,4,5,0
107510.41,5.99,230317.0,126.0,1,0,1,0,1,2,21,3,11,0
130176.42,5.99,230317.0,126.0,1,0,1,0,1,2,28,3,19,0
129982.29,5.99,583267.0,128.0,1,0,1,0,1,3,7,3,25,0
50047.9,4.99,876308.0,117.0,1,0,1,0,0,2,21,3,9,0
86587.6,4.99,742062.0,127.0,1,0,1,0,0,3,11,3,29,0
60821.5,4.99,80156.0,117.0,1,1,0,0,2,2,21,3,9,0
44378.15,4.99,501289.0,111.0,1,1,0,0,2,3,9,3,25,0
143359.05,4.99,363921.0,142.0,1,1,0,0,0,2,21,3,8,0
2354.0,4.99,256117.0,135.0,1,1,0,0,0,3,1,3,16,0
940000.0,4.99,256117.0,135.0,1,1,0,0,0,3,6,3,12,1
500000.0,4.99,256117.0,135.0,1,1,0,0,0,3,6,3,12,1
159809.5,4.99,256117.0,135.0,1,1,0,0,0,3,7,3,22,0
86818.78,11.99,658309.0,88.0,1,0,0,1,1,2,21,3,15,0
109839.16,11.99,658309.0,88.0,1,0,0,1,1,2,26,3,22,0
126839.14,11.99,412840.0,94.0,1,0,0,1,1,3,11,4,5,0
17925.0,11.99,139641.0,118.0,1,1,0,0,1,2,21,3,19,0
39248.68,11.99,40053.0,114.0,1,1,0,0,1,3,8,4,5,0
43302.44,6.99,245366.0,117.0,1,0,1,0,1,2,21,3,9,0
64564.15,5.99,59525.0,150.0,1,1,0,0,2,2,21,3,15,0
45988.64,5.99,59525.0,150.0,1,1,0,0,2,2,25,3,17,0
23808.77,5.99,189670.0,150.0,1,1,0,0,2,3,11,4,1,0
36273.7,6.99,406665.0,120.0,1,1,0,0,2,2,21,3,18,0
37567.0,6.99,406665.0,120.0,1,1,0,0,2,2,23,3,22,0
37072.0,6.99,224990.0,117.0,1,1,0,0,2,3,11,4,5,0
24547.19,5.99,253666.0,117.0,1,0,1,0,1,2,21,3,16,0
25588.99,5.99,253666.0,117.0,1,0,1,0,1,2,25,3,22,0
24886.15,5.99,430635.0,133.0,1,0,1,0,1,3,10,4,5,0
65789.86,6.99,164090.0,129.0,1,0,1,0,2,2,21,3,12,0
41517.72,6.99,135725.0,131.0,1,0,1,0,2,3,6,3,24,0
963.4,6.99,135725.0,131.0,1,0,1,0,2,3,8,4,5,0
16493.76,6.99,135725.0,131.0,1,0,1,0,2,3,9,3,26,0
15965.6,6.99,135725.0,131.0,1,0,1,0,2,3,12,3,29,0
23304.5,11.99,267891.0,131.0,1,1,0,0,2,2,21,3,9,0
43045.01,11.99,267891.0,131.0,1,1,0,0,2,2,26,3,15,0
999.0,11.99,280807.0,133.0,1,1,0,0,2,3,8,4,5,0
19480.0,11.99,280807.0,133.0,1,1,0,0,2,3,9,3,25,0
57391.4,11.99,280807.0,133.0,1,1,0,0,2,3,11,3,29,0
44704.79,5.99,203734.0,144.0,1,0,0,1,0,2,21,3,9,0
53094.9,5.99,203734.0,144.0,1,0,0,1,0,2,28,3,17,0
53033.9,5.99,157878.0,139.0,1,0,0,1,0,3,3,3,19,0
26048.5,5.99,157878.0,139.0,1,0,0,1,0,3,9,3,26,0
46219.45,5.99,157878.0,139.0,1,0,0,1,0,3,14,3,31,0
59180.35,5.99,414231.0,126.0,1,1,0,0,1,2,21,3,12,0
24365.44,5.99,414231.0,126.0,1,1,0,0,1,2,28,3,19,0
18360.71,5.99,356901.0,122.0,1,1,0,0,1,3,1,3,22,0
24542.09,5.99,356901.0,122.0,1,1,0,0,1,3,8,3,29,0
24226.23,5.99,356901.0,122.0,1,1,0,0,1,3,8,3,29,0
32093.25,6.99,846128.0,141.0,1,0,0,1,2,2,21,3,9,0
75162.75,6.99,846128.0,141.0,1,0,0,1,2,2,28,3,16,0
36623.7,6.99,846128.0,141.0,1,0,0,1,2,2,28,3,16,0
95558.6,6.99,191326.0,133.0,1,0,0,1,2,3,10,3,29,0
38148.6,6.99,191326.0,133.0,1,0,0,1,2,3,14,3,31,0
84403.0,8.99,325643.0,104.0,1,0,0,1,1,2,21,3,9,0
59685.0,8.99,325643.0,104.0,1,0,0,1,1,2,26,3,15,0
75161.0,8.99,240866.0,105.0,1,0,0,1,1,3,4,3,22,0
19255.01,8.99,240866.0,105.0,1,0,0,1,1,3,7,3,23,0
53206.0,8.99,240866.0,105.0,1,0,0,1,1,3,8,3,24,0
34268.0,8.99,240866.0,105.0,1,0,0,1,1,3,10,3,26,0
44272.99,8.99,240866.0,105.0,1,0,0,1,1,3,14,3,31,0
64354.15,4.99,218102.0,119.0,1,1,0,0,1,2,21,3,9,0
39152.95,4.99,244299.0,112.0,1,1,0,0,1,3,11,3,29,0
18748.35,6.99,72609.0,143.0,1,1,0,0,2,2,21,3,31,0
38790.0,6.99,72609.0,143.0,1,1,0,0,2,2,26,3,31,0
19620.0,6.99,585289.0,142.0,1,1,0,0,2,3,2,4,7,0
19149.5,6.99,585289.0,142.0,1,1,0,0,2,3,14,4,22,0
41564.0,4.99,459298.0,135.0,1,0,0,1,1,2,21,3,9,0
74448.42,4.99,459298.0,135.0,1,0,0,1,1,2,25,3,15,0
19703.4,4.99,997798.0,142.0,1,0,0,1,1,3,1,3,17,0
46625.9,4.99,997798.0,142.0,1,0,0,1,1,3,2,3,18,0
19453.4,4.99,997798.0,142.0,1,0,0,1,1,3,3,3,19,0
26654.0,4.99,997798.0,142.0,1,0,0,1,1,3,5,3,22,0
18389.0,4.99,997798.0,142.0,1,0,0,1,1,3,10,3,26,0
17489.17,6.99,246197.0,122.0,1,0,0,1,2,2,21,3,9,0
25181.47,6.99,332198.0,153.0,1,0,0,1,2,3,11,3,29,0
25181.47,6.99,332198.0,153.0,1,0,0,1,2,3,14,3,31,0
58574.85,5.99,316054.0,177.0,1,1,0,0,1,2,21,3,9,0
61542.55,5.99,598164.0,175.0,1,1,0,0,1,3,2,3,19,0
850.5,5.99,598164.0,175.0,1,1,0,0,1,3,8,4,5,0
450.0,5.99,236787.5,115.0,1,0,0,1,1,2,21,3,8,1
27395.9,6.99,75157.0,125.0,1,0,0,1,1,2,21,3,9,0
63601.0,6.99,129902.0,132.0,1,0,0,1,1,3,10,3,26,0
41775.8,4.99,487973.0,111.0,1,0,0,1,1,2,21,3,26,0
69254.83,4.99,487973.0,111.0,1,0,0,1,1,2,24,3,23,0
64660.7,4.99,30855.0,112.0,1,0,0,1,1,3,14,4,9,0
78420.8,5.99,211812.0,144.0,1,1,0,0,1,2,21,3,9,0
87311.3,5.99,211812.0,144.0,1,1,0,0,1,2,26,3,15,0
105871.1,5.99,321640.0,150.0,1,1,0,0,1,3,11,3,29,0
60073.51,5.99,321640.0,150.0,1,1,0,0,1,3,14,3,31,0
38379.71,4.99,220230.0,125.0,1,0,1,0,2,2,21,3,8,0
19818.35,6.99,235583.5,119.0,1,1,0,0,2,2,21,3,23,0
20505.0,6.99,170355.0,120.0,1,1,0,0,2,3,7,4,6,0
20057.51,6.99,170355.0,120.0,1,1,0,0,2,3,11,4,12,0
20057.51,6.99,170355.0,120.0,1,1,0,0,2,3,14,4,15,0
38803.0,5.99,291272.0,146.0,1,1,0,0,2,2,22,3,24,0
38308.0,5.99,309802.0,141.0,1,1,0,0,2,3,11,4,12,0
119266.42,5.99,651466.0,105.0,1,1,0,0,2,2,22,3,10,0
101238.2,5.99,651466.0,105.0,1,1,0,0,2,2,26,3,15,0
157589.11,5.99,659328.0,106.0,1,1,0,0,2,3,2,3,18,0
52489.2,5.99,659328.0,106.0,1,1,0,0,2,3,15,3,31,0
53715.96,6.99,401707.0,113.0,1,1,0,0,1,2,22,3,10,0
37180.0,6.99,322504.0,121.0,1,1,0,0,1,3,2,3,18,0
35950.0,6.99,322504.0,121.0,1,1,0,0,1,3,11,3,29,0
17975.0,6.99,322504.0,121.0,1,1,0,0,1,3,16,4,1,0
18454.0,6.99,503533.0,96.0,1,0,1,0,1,2,22,3,23,0
18618.5,6.99,283358.0,99.0,1,0,1,0,1,3,5,4,5,0
149668.0,4.99,273233.0,127.0,1,1,0,0,1,2,22,3,30,0
150824.0,4.99,447348.0,129.0,1,1,0,0,1,3,7,4,12,0
24345.0,5.99,121520.0,109.0,1,0,0,1,1,2,22,3,10,0
24345.0,5.99,121520.0,109.0,1,0,0,1,1,2,28,3,16,0
36079.99,5.99,180870.0,104.0,1,0,0,1,1,3,2,3,18,0
24745.0,5.99,180870.0,104.0,1,0,0,1,1,3,4,3,22,0
24545.0,5.99,180870.0,104.0,1,0,0,1,1,3,8,3,24,0
23495.0,5.99,180870.0,104.0,1,0,0,1,1,3,14,4,1,0
37950.6,5.99,247027.0,122.0,1,0,0,1,2,2,22,3,10,0
37069.0,5.99,255036.5,113.0,1,1,0,0,0,2,22,3,23,0
82558.7,6.99,402908.0,117.0,1,1,0,0,1,2,22,3,10,0
37979.9,6.99,402908.0,117.0,1,1,0,0,1,2,23,3,11,0
999.0,6.99,445920.0,112.0,1,1,0,0,1,3,8,4,5,0
69453.99,6.99,445920.0,112.0,1,1,0,0,1,3,11,3,29,0
86118.7,6.99,445920.0,112.0,1,1,0,0,1,3,15,3,31,0
70000.0,5.99,147162.0,146.0,1,0,0,1,0,2,22,3,19,0
32263.68,5.99,654882.0,157.0,1,0,0,1,0,3,5,3,30,0
253140.0,4.99,244490.0,122.0,1,0,0,1,2,2,22,3,24,0
38378.0,5.99,247027.0,122.0,1,0,0,1,2,2,22,3,22,0
49131.1,8.99,298352.0,122.0,1,1,0,0,1,2,22,3,15,0
806.91,8.99,271524.0,122.0,1,1,0,0,1,3,8,4,5,0
67286.43,8.99,271524.0,122.0,1,1,0,0,1,3,14,4,7,0
72911.45,8.99,271524.0,122.0,1,1,0,0,1,3,16,4,5,0
28236.300000000003,4.99,275457.0,155.0,1,1,0,0,2,2,22,3,15,0
18675.88,4.99,275457.0,155.0,1,1,0,0,2,2,25,3,18,0
11733.03,6.99,245366.0,117.0,1,0,1,0,1,2,22,3,10,0
11846.13,6.99,188732.0,142.0,1,0,1,0,1,3,2,3,18,0
26464.95,6.99,188732.0,142.0,1,0,1,0,1,3,10,3,26,0
135870.0,11.99,263172.5,117.0,1,0,1,0,1,2,22,3,10,0
135135.0,11.99,521437.0,134.0,1,0,1,0,1,3,16,4,1,0
16407.5,5.99,226334.0,117.93810019518544,1,1,0,0,1,2,22,4,8,0
18839.0,11.99,243030.0,115.0,1,0,0,1,1,2,22,3,16,0
180454.5,5.99,37086.0,157.0,1,0,0,1,1,2,22,4,9,0
54344.0,5.99,400161.0,143.0,1,1,0,0,2,2,22,3,10,0
53843.0,5.99,416912.0,142.0,1,1,0,0,2,3,7,3,25,0
18495.0,8.99,264173.0,116.0,1,0,0,1,2,2,22,3,10,0
24820.0,8.99,817495.0,117.0,1,0,0,1,2,3,4,3,22,0
24470.0,8.99,817495.0,117.0,1,0,0,1,2,3,5,3,22,0
23932.5,8.99,817495.0,117.0,1,0,0,1,2,3,12,3,29,0
30804.8,6.99,301173.0,122.0,1,0,0,1,2,2,22,3,17,0
67691.39,6.99,270658.0,122.0,1,0,0,1,2,3,6,3,26,0
61358.21,6.99,145839.0,97.0,1,1,0,0,0,2,22,3,11,0
61751.3,6.99,386785.0,95.0,1,1,0,0,0,3,3,3,22,0
40148.15,6.99,386785.0,95.0,1,1,0,0,0,3,10,3,29,0
38798.15,6.99,386785.0,95.0,1,1,0,0,0,3,15,4,1,0
65603.02,4.99,346480.0,115.0,1,0,0,1,1,2,22,3,22,0
40461.22,4.99,346480.0,115.0,1,0,0,1,1,2,24,3,18,0
60315.04,4.99,346480.0,115.0,1,0,0,1,1,2,25,3,22,0
36631.4,4.99,346480.0,115.0,1,0,0,1,1,2,28,3,18,0
64171.75,4.99,174109.0,102.0,1,0,0,1,1,3,4,3,29,0
14752.97,4.99,174109.0,102.0,1,0,0,1,1,3,12,3,30,0
143853.45,4.99,220873.0,136.0,1,0,1,0,1,2,22,3,15,0
18626.8,6.99,390169.0,123.0,1,0,1,0,2,2,22,3,11,0
37754.44,6.99,390169.0,123.0,1,0,1,0,2,2,23,3,15,0
33553.38,6.99,207095.0,126.0,1,0,1,0,2,3,10,3,29,0
20571.83,5.99,257368.0,95.0,1,1,0,0,1,2,23,3,16,0
999.0,5.99,151778.0,117.0,1,1,0,0,1,3,8,4,5,0
91615.3,5.99,151778.0,117.0,1,1,0,0,1,3,10,3,30,0
18006.55,6.99,312945.0,126.0,1,1,0,0,1,2,23,3,11,0
14650.88,6.99,217640.0,115.0,1,0,0,1,0,2,23,3,30,0
56021.55,11.99,104828.0,122.0,1,0,1,0,0,2,23,3,11,0
146386.0,8.99,268258.0,119.0,1,1,0,0,2,2,23,3,11,0
49636.85,5.99,57768.0,128.0,1,0,0,1,2,2,23,3,22,0
49337.3,5.99,151918.0,118.0,1,0,0,1,2,3,5,4,5,0
1089.99,4.99,256464.0,121.0,1,0,0,1,2,2,23,3,10,1
30000.0,4.99,256464.0,121.0,1,0,0,1,2,2,25,3,12,0
121170.0,4.99,256464.0,121.0,1,0,0,1,2,2,25,3,12,0
185961.0,4.99,17963.0,122.0,1,0,0,1,2,3,3,3,18,0
186532.08,4.99,251268.0,115.0,1,0,0,1,0,2,23,3,12,0
15589.49,11.99,238471.0,143.0,1,0,1,0,0,2,23,3,15,1
15486.15,11.99,238471.0,143.0,1,0,1,0,0,2,25,3,17,1
15486.12,11.99,238471.0,143.0,1,0,1,0,0,2,26,3,18,0
12232.25,11.99,238471.0,143.0,1,0,1,0,0,2,28,3,22,0
15486.12,11.99,228916.0,148.0,1,0,1,0,0,3,2,3,22,0
15425.89,11.99,228916.0,148.0,1,0,1,0,0,3,4,3,24,1
1064.0,11.99,228916.0,148.0,1,0,1,0,0,3,8,4,5,0
15263.8,11.99,228916.0,148.0,1,0,1,0,0,3,14,4,7,1
94510.12,6.99,219105.0,152.0,1,0,1,0,0,2,23,3,15,0
25503.13,6.99,219105.0,152.0,1,0,1,0,0,2,24,3,15,0
