ID_CLIENTE,SAFRA_REF,VALOR_A_PAGAR,TAXA,Mes_Emissao_Documento,Dia_Emissao_Documento,Mes_Vencimento,Dia_Vencimento,Inadimplencia,Probalidade %
1156053485989336481,2021-11,5325.36,4.99,11,9,12,1,0,0.14
1156053485989336481,2021-11,32783.6,4.99,11,10,12,3,0,0.08
1156053485989336481,2021-11,25370.81,4.99,11,10,12,3,0,0.02
1156053485989336481,2021-11,28138.37,4.99,11,10,12,3,0,0.02
1156053485989336481,2021-11,32632.5,4.99,11,10,12,3,0,0.07
1156053485989336481,2021-11,19083.61,4.99,11,11,12,3,0,0.0
1156053485989336481,2021-11,32703.12,4.99,11,11,12,3,0,0.06
1156053485989336481,2021-11,25080.58,4.99,11,12,12,7,0,0.0
1156053485989336481,2021-11,33126.05,4.99,11,12,12,6,0,0.04
1156053485989336481,2021-11,32703.12,4.99,11,12,12,7,0,0.06
1156053485989336481,2021-11,24236.99,4.99,11,14,12,7,0,0.01
3118152790263512426,2021-10,68481.8,6.99,10,17,11,3,0,0.0
3118152790263512426,2021-10,25525.55,6.99,10,17,11,3,0,0.05
3118152790263512426,2021-10,31411.7,6.99,10,21,11,8,0,0.0
3118152790263512426,2021-10,68751.8,6.99,10,26,11,11,0,0.0
3118152790263512426,2021-11,101852.7,6.99,11,8,11,24,0,0.01
3118152790263512426,2021-11,30046.7,6.99,11,10,11,26,0,0.0
3118152790263512426,2021-11,25525.5,6.99,11,10,11,26,0,0.04
3118152790263512426,2021-11,33850.9,6.99,11,15,12,1,0,0.0
2333404192508932057,2021-10,12154.84,4.99,10,17,11,8,0,0.02
2333404192508932057,2021-10,12154.84,4.99,10,19,11,8,0,0.01
2333404192508932057,2021-10,12592.71,4.99,10,25,11,16,0,0.01
2333404192508932057,2021-11,14506.05,4.99,11,15,12,6,0,0.02
5761480994209806499,2021-10,68905.07,5.99,10,17,11,3,0,0.07
5761480994209806499,2021-10,24744.55,5.99,10,17,11,3,0,0.0
5761480994209806499,2021-10,32956.01,5.99,10,18,11,4,0,0.01
5761480994209806499,2021-10,48133.77,5.99,10,19,11,5,0,0.02
5761480994209806499,2021-10,26442.19,5.99,10,20,11,8,0,0.0
5761480994209806499,2021-10,125778.38,5.99,10,21,11,8,0,0.0
5761480994209806499,2021-10,26106.7,5.99,10,22,11,8,0,0.0
5761480994209806499,2021-10,49665.21,5.99,10,24,11,10,0,0.04
5761480994209806499,2021-10,49025.39,5.99,10,25,11,11,0,0.0
5761480994209806499,2021-10,111456.91,5.99,10,26,11,12,0,0.0
5761480994209806499,2021-10,24243.69,5.99,10,27,11,16,0,0.04
5761480994209806499,2021-10,169416.1,5.99,10,28,11,16,0,0.04
5761480994209806499,2021-10,82872.45,5.99,10,28,11,16,0,0.11
5761480994209806499,2021-10,33687.35,5.99,10,28,11,16,0,0.02
5761480994209806499,2021-10,216538.85,5.99,10,31,11,17,0,0.11
5761480994209806499,2021-11,109044.35,5.99,11,2,11,19,0,0.0
5761480994209806499,2021-11,33067.05,5.99,11,3,11,22,0,0.0
5761480994209806499,2021-11,72623.32,5.99,11,5,11,22,0,0.01
5761480994209806499,2021-11,98132.22,5.99,11,7,11,24,0,0.0
5761480994209806499,2021-11,33067.05,5.99,11,7,11,24,0,0.0
5761480994209806499,2021-11,111482.71,5.99,11,7,11,24,0,0.01
5761480994209806499,2021-11,48821.44,5.99,11,7,11,24,0,0.03
5761480994209806499,2021-11,33442.69,5.99,11,9,11,26,0,0.0
5761480994209806499,2021-11,19765.1,5.99,11,9,11,26,0,0.0
5761480994209806499,2021-11,24748.55,5.99,11,11,11,29,0,0.15
5761480994209806499,2021-11,98656.8,5.99,11,11,11,29,0,0.0
5761480994209806499,2021-11,44843.93,5.99,11,11,11,29,0,0.0
5761480994209806499,2021-11,121858.5,5.99,11,12,11,29,0,0.0
5761480994209806499,2021-11,32885.6,5.99,11,12,11,29,0,0.0
5761480994209806499,2021-11,98825.5,5.99,11,14,12,2,0,0.0
5761480994209806499,2021-11,110769.18,5.99,11,15,12,2,0,0.0
5761480994209806499,2021-11,63753.71,5.99,11,15,12,2,0,0.0
984915269987074754,2021-10,23018.55,6.99,10,17,11,3,0,0.0
984915269987074754,2021-10,77910.6,6.99,10,22,11,8,0,0.0
984915269987074754,2021-10,29654.0,6.99,10,26,11,11,0,0.04
984915269987074754,2021-10,24879.35,6.99,10,27,11,12,0,0.03
984915269987074754,2021-11,999.0,6.99,11,4,12,6,0,0.24737160113708095
8698916565946744099,2021-10,8203.93,6.99,10,17,11,8,0,0.07
8015571584405428572,2021-10,66230.51,5.99,10,17,11,3,0,0.07
8015571584405428572,2021-11,54693.8,5.99,11,15,12,1,0,0.0
8529899700094903171,2021-10,99338.0,6.99,10,17,11,8,0,0.02
8529899700094903171,2021-10,145782.0,6.99,10,20,11,11,0,0.03
8529899700094903171,2021-10,121922.5,6.99,10,20,11,11,0,0.03
8529899700094903171,2021-10,97363.0,6.99,10,21,11,12,0,0.09
8529899700094903171,2021-10,48769.0,6.99,10,24,11,16,0,0.0
8529899700094903171,2021-10,97988.8,6.99,10,26,11,17,0,0.02
8529899700094903171,2021-10,73491.6,6.99,10,26,11,17,0,0.09
8529899700094903171,2021-10,97538.0,6.99,10,27,11,18,0,0.02
8529899700094903171,2021-10,73252.4,6.99,10,27,11,18,0,0.02
8529899700094903171,2021-11,97143.55,6.99,11,1,11,23,0,0.31
8529899700094903171,2021-11,72504.4,6.99,11,8,11,30,0,0.17
8529899700094903171,2021-11,73072.0,6.99,11,8,11,30,0,0.17
8529899700094903171,2021-11,73072.0,6.99,11,8,11,30,0,0.17
8529899700094903171,2021-11,145357.9,6.99,11,8,11,30,0,0.11
8529899700094903171,2021-11,72892.6,6.99,11,8,11,30,0,0.17
8529899700094903171,2021-11,145532.45,6.99,11,10,12,2,0,0.08
8529899700094903171,2021-11,73371.0,6.99,11,11,12,3,0,0.01
8529899700094903171,2021-11,72853.5,6.99,11,14,12,6,0,0.02
8529899700094903171,2021-11,72892.6,6.99,11,14,12,6,0,0.02
8529899700094903171,2021-11,73072.0,6.99,11,15,12,7,0,0.19
2119292203323657032,2021-10,81698.29,4.99,10,17,11,8,0,0.0
2119292203323657032,2021-10,29317.48,4.99,10,20,11,9,0,0.01
5462970244186515758,2021-10,29977.0,5.99,10,17,11,3,0,0.0
5462970244186515758,2021-10,60454.0,5.99,10,17,11,3,0,0.07
5462970244186515758,2021-10,30627.0,5.99,10,19,11,4,0,0.0
5462970244186515758,2021-10,157225.1,5.99,10,27,11,12,0,0.0
5462970244186515758,2021-10,23762.7,5.99,10,27,11,12,0,0.01
5462970244186515758,2021-10,61454.0,5.99,10,29,11,16,0,0.01
5462970244186515758,2021-10,57227.54,5.99,10,31,11,16,0,0.04
5462970244186515758,2021-11,31052.0,5.99,11,1,11,17,0,0.0
5462970244186515758,2021-11,945.6,5.99,11,4,12,6,0,0.37233333333333335
5462970244186515758,2021-11,48105.7,5.99,11,4,11,22,0,0.05
5462970244186515758,2021-11,23762.7,5.99,11,10,11,26,0,0.04
5462970244186515758,2021-11,180383.8,5.99,11,11,11,29,0,0.0
6964108750473070287,2021-10,110180.4,6.99,10,17,11,22,0,0.02
6964108750473070287,2021-10,64973.7,6.99,10,17,11,22,0,0.01
6964108750473070287,2021-10,64530.7,6.99,10,19,11,24,0,0.07
6964108750473070287,2021-10,109205.8,6.99,10,19,11,24,0,0.02
6964108750473070287,2021-10,74673.0,6.99,10,21,11,26,0,0.0
6964108750473070287,2021-10,74458.5,6.99,10,21,11,26,0,0.0
6964108750473070287,2021-10,74587.2,6.99,10,25,11,30,0,0.0
6964108750473070287,2021-10,74601.5,6.99,10,25,11,30,0,0.0
6964108750473070287,2021-10,74673.0,6.99,10,26,12,1,0,0.01
6964108750473070287,2021-10,149203.0,6.99,10,27,12,2,0,0.02
6964108750473070287,2021-10,298692.0,6.99,10,28,12,3,0,0.17
6964108750473070287,2021-10,297834.0,6.99,10,31,12,6,0,0.2
6964108750473070287,2021-11,109205.8,6.99,11,1,12,7,0,0.02
6964108750473070287,2021-11,74458.5,6.99,11,2,12,8,0,0.06
6964108750473070287,2021-11,149060.0,6.99,11,2,12,8,0,0.01
6964108750473070287,2021-11,74601.5,6.99,11,2,12,8,0,0.06
6964108750473070287,2021-11,108765.8,6.99,11,3,12,9,0,0.02
6964108750473070287,2021-11,307980.0,6.99,11,3,12,9,0,0.39
6964108750473070287,2021-11,288735.6,6.99,11,4,12,10,0,0.37
6964108750473070287,2021-11,74673.0,6.99,11,4,12,10,0,0.01
6964108750473070287,2021-11,308648.4,6.99,11,4,12,10,0,0.37
6964108750473070287,2021-11,109080.4,6.99,11,7,12,13,0,0.03
6964108750473070287,2021-11,64323.7,6.99,11,7,12,13,0,0.05
6964108750473070287,2021-11,109080.4,6.99,11,8,12,14,0,0.03
6964108750473070287,2021-11,64323.7,6.99,11,9,12,15,0,0.05
6964108750473070287,2021-11,108814.6,6.99,11,10,12,16,0,0.02
6964108750473070287,2021-11,108105.8,6.99,11,10,12,16,0,0.03
6964108750473070287,2021-11,108548.8,6.99,11,11,12,17,0,0.01
6964108750473070287,2021-11,74373.0,6.99,11,11,12,17,0,0.01
6964108750473070287,2021-11,108105.8,6.99,11,14,12,20,0,0.02
6964108750473070287,2021-11,73708.5,6.99,11,14,12,20,0,0.02
6828316696355015040,2021-10,48415.01,5.99,10,17,11,3,0,0.08
7206599058451025691,2021-10,120440.0,4.99,10,17,11,11,0,0.01
682352428813668634,2021-10,24999.5,4.99,10,17,11,4,0,0.0
682352428813668634,2021-10,24999.5,4.99,10,20,11,5,0,0.01
682352428813668634,2021-10,32710.0,4.99,10,21,11,8,0,0.02
682352428813668634,2021-10,26840.0,4.99,10,28,11,16,0,0.21
682352428813668634,2021-10,24999.5,4.99,10,28,11,16,0,0.2
682352428813668634,2021-11,24999.5,4.99,11,2,11,18,0,0.28
682352428813668634,2021-11,24999.5,4.99,11,3,11,19,0,0.25
682352428813668634,2021-11,26380.0,4.99,11,4,11,22,0,0.2
682352428813668634,2021-11,24699.95,4.99,11,7,11,23,0,0.5
682352428813668634,2021-11,24999.5,4.99,11,11,11,29,0,0.04
682352428813668634,2021-11,25610.0,4.99,11,11,11,30,0,0.03
682352428813668634,2021-11,32710.0,4.99,11,11,11,29,0,0.0
3829967475074118757,2021-10,25181.72,11.99,10,17,11,16,0,0.0
3829967475074118757,2021-10,75545.16,11.99,10,17,11,16,0,0.01
3829967475074118757,2021-10,100425.96,11.99,10,26,11,22,0,0.01
3829967475074118757,2021-11,50757.47,11.99,11,8,12,6,0,0.18
2726314736140152277,2021-10,2745.3,8.99,10,17,11,11,0,0.47
2726314736140152277,2021-10,3601.24,8.99,10,28,11,22,0,0.43
459290606780222306,2021-10,170778.75,5.99,10,17,11,8,0,0.0
459290606780222306,2021-10,121825.22,5.99,10,18,11,8,0,0.0
459290606780222306,2021-10,167214.29,5.99,10,22,11,11,0,0.0
459290606780222306,2021-10,169889.71,5.99,10,24,11,16,0,0.04
459290606780222306,2021-10,46448.41,5.99,10,25,11,16,0,0.0
459290606780222306,2021-10,120765.87,5.99,10,27,11,16,0,0.1
459290606780222306,2021-11,60844.31,5.99,11,3,11,23,0,0.0
459290606780222306,2021-11,74413.97,5.99,11,8,11,29,0,0.02
459290606780222306,2021-11,168840.87,5.99,11,11,12,1,0,0.02
459290606780222306,2021-11,199080.41,5.99,11,14,12,6,0,0.02
459290606780222306,2021-11,60006.43,5.99,11,15,12,6,0,0.08
7141263195360679278,2021-10,22425.5,5.99,10,17,11,10,0,0.0
7141263195360679278,2021-10,153762.5,5.99,10,19,11,11,0,0.01
7141263195360679278,2021-10,30742.5,5.99,10,20,11,12,0,0.0
7141263195360679278,2021-10,61485.0,5.99,10,20,11,12,0,0.05
7141263195360679278,2021-10,83960.5,5.99,10,21,11,16,0,0.07
7141263195360679278,2021-10,30742.5,5.99,10,22,11,16,0,0.0
7141263195360679278,2021-11,62669.0,5.99,11,5,11,29,0,0.11
7141263195360679278,2021-11,62669.0,5.99,11,7,11,30,0,0.12
7141263195360679278,2021-11,62669.1,5.99,11,8,12,1,0,0.0
7141263195360679278,2021-11,94003.65,5.99,11,10,12,3,0,0.06
7910340581026492945,2021-10,52390.0,5.99,10,17,11,8,0,0.0
7910340581026492945,2021-10,72658.4,5.99,10,19,11,4,0,0.03
7910340581026492945,2021-10,83710.0,5.99,10,22,11,10,0,0.03
7910340581026492945,2021-10,58640.0,5.99,10,26,11,11,0,0.0
7910340581026492945,2021-10,104929.21,5.99,10,29,11,18,0,0.08
7910340581026492945,2021-11,54989.25,5.99,11,2,11,18,0,0.0
7910340581026492945,2021-11,78084.25,5.99,11,12,11,29,0,0.0
3690886209682028027,2021-10,31279.87,5.99,10,17,11,8,0,0.0
3690886209682028027,2021-10,31732.57,5.99,10,20,11,11,0,0.0
3690886209682028027,2021-11,31767.83,5.99,11,2,11,24,0,0.0
1579681122696922043,2021-10,94322.0,5.99,10,17,11,11,0,0.15
5057726374207815794,2021-10,29883.65,6.99,10,17,11,8,0,0.0
1661240395903230676,2021-10,63353.53,4.99,10,17,11,8,0,0.01
1661240395903230676,2021-11,51256.15,4.99,11,1,11,22,0,0.04
1661240395903230676,2021-11,32459.91,4.99,11,7,11,29,0,0.0
1661240395903230676,2021-11,51560.65,4.99,11,7,11,29,0,0.0
1661240395903230676,2021-11,31807.22,4.99,11,14,12,6,0,0.0
1661240395903230676,2021-11,51539.26,4.99,11,14,12,6,0,0.0
8079157452200263869,2021-10,2180.31,6.99,10,17,11,8,0,0.41
1253437108265925705,2021-10,58794.1,8.99,10,17,11,3,0,0.0
1253437108265925705,2021-10,148585.25,8.99,10,20,11,5,0,0.06
1253437108265925705,2021-10,134014.63,8.99,10,20,11,8,0,0.0
1253437108265925705,2021-10,29767.1,8.99,10,22,11,8,0,0.06
1253437108265925705,2021-11,59534.2,8.99,11,2,11,18,0,0.0
1253437108265925705,2021-11,144403.4,8.99,11,4,11,22,0,0.02
4874157215501489741,2021-10,13945.65,6.99,10,17,11,11,0,0.01
4874157215501489741,2021-10,114257.38,6.99,10,19,11,18,0,0.0
4874157215501489741,2021-10,18594.2,6.99,10,19,11,16,0,0.01
4874157215501489741,2021-10,103552.63,6.99,10,28,11,22,0,0.06
4874157215501489741,2021-10,102934.07,6.99,10,29,11,23,0,0.04
4874157215501489741,2021-11,67489.01,6.99,11,8,12,3,0,0.02
4874157215501489741,2021-11,107489.95,6.99,11,12,12,7,0,0.12
3511416927745338332,2021-10,90279.6,6.99,10,17,11,3,0,0.0
3511416927745338332,2021-10,29500.0,6.99,10,29,11,16,0,0.01
3511416927745338332,2021-11,46400.0,6.99,11,15,12,1,0,0.0
2773493808492482979,2021-10,72297.92,6.99,10,17,11,8,0,0.08
2773493808492482979,2021-10,44819.83,6.99,10,28,11,17,0,0.03
7451017400765373278,2021-10,64937.7,4.99,10,17,11,5,0,0.0
7451017400765373278,2021-10,30075.06,4.99,10,21,11,8,0,0.0
7451017400765373278,2021-10,29940.72,4.99,10,24,11,9,0,0.0
7451017400765373278,2021-11,28998.84,4.99,11,10,11,26,0,0.0
7451017400765373278,2021-11,48331.4,4.99,11,12,11,29,0,0.0
7451017400765373278,2021-11,50133.3,4.99,11,15,12,1,0,0.0
3979129042322937623,2021-10,73495.5,5.99,10,17,11,18,0,0.04
3979129042322937623,2021-10,122492.5,5.99,10,21,11,19,0,0.0
3979129042322937623,2021-10,24498.5,5.99,10,26,11,24,0,0.01
170089315547146305,2021-10,29835.5,5.99,10,17,11,3,0,0.0
170089315547146305,2021-10,33475.5,5.99,10,25,11,12,0,0.01
170089315547146305,2021-10,30725.5,5.99,10,26,11,16,0,0.01
170089315547146305,2021-11,30225.5,5.99,11,7,11,24,0,0.0
170089315547146305,2021-11,23743.4,5.99,11,9,11,29,0,0.27
170089315547146305,2021-11,29995.0,5.99,11,11,11,29,0,0.01
7325545718770538459,2021-10,29063.4,6.99,10,17,11,3,0,0.0
7325545718770538459,2021-10,29828.4,6.99,10,20,11,5,0,0.0
7325545718770538459,2021-10,29828.4,6.99,10,25,11,10,0,0.01
7325545718770538459,2021-10,30084.63,6.99,10,27,11,22,0,0.01
7325545718770538459,2021-10,30084.63,6.99,10,30,11,25,0,0.07
7325545718770538459,2021-11,24820.04,6.99,11,1,11,26,0,0.06
7325545718770538459,2021-11,30084.68,6.99,11,2,11,29,0,0.0
7325545718770538459,2021-11,24668.75,6.99,11,6,12,2,0,0.03
7325545718770538459,2021-11,24550.04,6.99,11,7,12,2,0,0.01
7325545718770538459,2021-11,24668.75,6.99,11,11,12,6,0,0.02
7325545718770538459,2021-11,29908.17,6.99,11,14,12,9,0,0.0
7325545718770538459,2021-11,23429.34,6.99,11,14,12,9,0,0.01
4972567100282306577,2021-10,49272.0,4.99,10,17,11,11,0,0.0
4972567100282306577,2021-10,98037.0,4.99,10,19,11,16,0,0.0
4972567100282306577,2021-10,49272.0,4.99,10,24,11,18,0,0.0
4972567100282306577,2021-10,49272.0,4.99,10,29,11,23,0,0.04
4972567100282306577,2021-11,73180.5,4.99,11,2,11,29,0,0.0
4972567100282306577,2021-11,48733.0,4.99,11,11,12,6,0,0.08
175003104385133396,2021-10,46282.96,6.99,10,17,11,3,0,0.0
175003104385133396,2021-11,76472.07,6.99,11,2,11,18,0,0.01
7398738404146260251,2021-10,62527.0,11.99,10,17,11,3,0,0.0
7398738404146260251,2021-11,945.6,11.99,11,4,12,6,0,0.25343650793650796
2658946240987854807,2021-10,30462.77,6.99,10,17,11,3,0,0.0
2658946240987854807,2021-11,31048.37,6.99,11,4,11,22,0,0.01
2658946240987854807,2021-11,49665.21,6.99,11,4,11,22,0,0.06
2658946240987854807,2021-11,31528.37,6.99,11,4,11,22,0,0.01
2658946240987854807,2021-11,23740.37,6.99,11,8,11,24,0,0.02
326257359176916767,2021-10,51203.26,5.99,10,17,11,4,0,0.0
8785648114090695180,2021-10,23718.0,4.99,10,17,11,3,0,0.0
8785648114090695180,2021-11,23501.0,4.99,11,1,11,17,0,0.0
8785648114090695180,2021-11,22808.45,4.99,11,11,11,29,0,0.01
8784237149961904,2021-10,81022.2,8.99,10,17,11,3,0,0.02
8784237149961904,2021-10,53684.75,8.99,10,21,11,8,0,0.0
8784237149961904,2021-10,136432.6,8.99,10,23,11,9,0,0.01
8784237149961904,2021-10,166314.4,8.99,10,25,11,10,0,0.0
8784237149961904,2021-11,195536.9,8.99,11,1,11,17,0,0.01
8784237149961904,2021-11,106460.05,8.99,11,4,11,22,0,0.03
8784237149961904,2021-11,135592.05,8.99,11,6,11,23,0,0.01
8784237149961904,2021-11,191162.05,8.99,11,12,11,30,0,0.0
6759864637454708017,2021-10,31050.05,5.99,10,17,11,8,0,0.0
6759864637454708017,2021-10,25612.16,5.99,10,20,11,11,0,0.02
6759864637454708017,2021-10,31532.93,5.99,10,20,11,11,0,0.01
6759864637454708017,2021-10,31532.93,5.99,10,24,11,16,0,0.02
6759864637454708017,2021-10,31668.74,5.99,10,27,11,18,0,0.01
6759864637454708017,2021-11,31668.74,5.99,11,8,11,30,0,0.03
6759864637454708017,2021-11,32322.65,5.99,11,9,12,1,0,0.0
5694881483989656694,2021-10,197825.16,5.99,10,17,11,3,0,0.02
5694881483989656694,2021-10,151557.0,5.99,10,26,11,11,0,0.0
5694881483989656694,2021-11,181419.84,5.99,11,10,11,29,0,0.02
5694881483989656694,2021-11,90934.2,5.99,11,11,11,29,0,0.0
209314261782935157,2021-10,3989.03,5.99,10,17,11,22,0,0.09
2759416556905651870,2021-10,3505.26,8.99,10,17,11,11,0,0.48
2759416556905651870,2021-11,4147.31,8.99,11,7,12,2,0,0.34
2022367282554149730,2021-10,22607.57,6.99,10,17,11,3,0,0.0
2022367282554149730,2021-10,24090.77,6.99,10,21,11,8,0,0.03
2022367282554149730,2021-10,24158.78,6.99,10,24,11,9,0,0.01
2022367282554149730,2021-10,43157.38,6.99,10,24,11,9,0,0.0
2022367282554149730,2021-10,31153.92,6.99,10,25,11,10,0,0.0
2022367282554149730,2021-11,24158.78,6.99,11,3,11,19,0,0.02
2022367282554149730,2021-11,31048.37,6.99,11,3,11,19,0,0.0
2022367282554149730,2021-11,43338.35,6.99,11,4,11,22,0,0.0
2022367282554149730,2021-11,22900.37,6.99,11,15,12,1,0,0.01
2022367282554149730,2021-11,24158.78,6.99,11,15,12,1,0,0.0
2022367282554149730,2021-11,33178.13,6.99,11,15,12,1,0,0.0
8173830874846355280,2021-10,43632.15,4.99,10,17,11,8,0,0.02
8173830874846355280,2021-10,34905.73,4.99,10,17,11,8,0,0.0
8173830874846355280,2021-10,48580.32,4.99,10,17,11,8,0,0.0
8173830874846355280,2021-10,46637.01,4.99,10,21,11,12,0,0.02
8173830874846355280,2021-10,32916.85,4.99,10,21,11,12,0,0.01
8173830874846355280,2021-10,48580.32,4.99,10,25,11,16,0,0.02
8173830874846355280,2021-10,47211.94,4.99,10,26,11,17,0,0.07
8173830874846355280,2021-10,46313.86,4.99,10,26,11,17,0,0.09
8173830874846355280,2021-10,33229.92,4.99,10,27,11,18,0,0.02
8173830874846355280,2021-10,79751.8,4.99,10,28,11,19,0,0.09
8173830874846355280,2021-11,45450.83,4.99,11,1,11,23,0,0.01
8173830874846355280,2021-11,22725.41,4.99,11,1,11,23,0,0.04
8173830874846355280,2021-11,47211.94,4.99,11,3,11,25,0,0.01
8173830874846355280,2021-11,1214.0,4.99,11,4,12,6,0,0.3688690476190476
8173830874846355280,2021-11,66024.44,4.99,11,5,11,29,0,0.02
8173830874846355280,2021-11,142619.39,4.99,11,5,11,29,0,0.01
8173830874846355280,2021-11,22268.04,4.99,11,5,11,29,0,0.04
8173830874846355280,2021-11,50008.03,4.99,11,7,11,29,0,0.0
8173830874846355280,2021-11,52618.35,4.99,11,9,12,1,0,0.0
8173830874846355280,2021-11,24290.21,4.99,11,10,12,2,0,0.0
8173830874846355280,2021-11,65772.93,4.99,11,11,12,3,0,0.0
8173830874846355280,2021-11,45994.97,4.99,11,12,12,6,0,0.04
8173830874846355280,2021-11,85504.81,4.99,11,12,12,6,0,0.02
8173830874846355280,2021-11,72870.64,4.99,11,15,12,7,0,0.01
8173830874846355280,2021-11,63154.55,4.99,11,15,12,7,0,0.01
8173830874846355280,2021-11,49107.67,4.99,11,15,12,7,0,0.02
3382624494518753363,2021-10,45932.32,11.99,10,17,11,8,0,0.04
3382624494518753363,2021-10,14958.9,11.99,10,29,11,18,0,0.01
3382624494518753363,2021-11,45971.33,11.99,11,2,11,22,0,0.07
3382624494518753363,2021-11,27890.35,11.99,11,7,11,29,0,0.02
3382624494518753363,2021-11,15049.32,11.99,11,12,12,3,0,0.05
2123312420728961012,2021-10,75967.8,6.99,10,17,11,3,0,0.01
2123312420728961012,2021-10,58096.8,6.99,10,18,11,3,0,0.0
2123312420728961012,2021-10,107706.3,6.99,10,23,11,9,0,0.02
5082813456193598086,2021-10,23125.33,4.99,10,17,11,3,0,0.0
5082813456193598086,2021-10,53827.5,4.99,10,20,11,8,0,0.0
5082813456193598086,2021-10,48784.38,4.99,10,20,11,8,0,0.0
3279078057358159966,2021-10,72250.5,5.99,10,17,11,16,0,0.09
4334472256949955221,2021-10,83010.96,8.99,10,17,11,3,0,0.02
4334472256949955221,2021-10,59721.85,8.99,10,21,11,8,0,0.01
4334472256949955221,2021-10,29877.65,8.99,10,29,11,16,0,0.13
4334472256949955221,2021-10,73697.01,8.99,10,31,11,17,0,0.03
4334472256949955221,2021-11,999.0,8.99,11,4,12,6,0,0.34
4334472256949955221,2021-11,73457.48,8.99,11,5,11,22,0,0.01
4347826483121154490,2021-10,107736.86,6.99,10,17,11,3,0,0.0
4347826483121154490,2021-10,167910.04,6.99,10,19,11,5,0,0.01
4347826483121154490,2021-10,217295.34,6.99,10,22,11,9,0,0.03
4347826483121154490,2021-10,133340.32,6.99,10,25,11,11,0,0.0
4347826483121154490,2021-11,32722.11,6.99,11,2,11,19,0,0.01
4347826483121154490,2021-11,48770.96,6.99,11,4,11,22,0,0.04
4347826483121154490,2021-11,108206.92,6.99,11,4,11,22,0,0.02
4347826483121154490,2021-11,45810.95,6.99,11,4,11,22,0,0.0
4347826483121154490,2021-11,32601.65,6.99,11,14,12,1,0,0.0
819552547620904652,2021-10,49798.0,5.99,10,17,11,16,0,0.0
819552547620904652,2021-10,24899.0,5.99,10,18,11,17,0,0.01
819552547620904652,2021-10,49798.0,5.99,10,21,11,22,0,0.0
819552547620904652,2021-10,24899.0,5.99,10,23,11,23,0,0.03
819552547620904652,2021-11,49798.0,5.99,11,8,12,8,0,0.03
8596605705893456305,2021-10,151047.6,11.99,10,17,11,3,0,0.06
8596605705893456305,2021-10,163302.75,11.99,10,20,11,5,0,0.0
8596605705893456305,2021-10,155871.46,11.99,10,28,11,16,0,0.02
8596605705893456305,2021-11,999.0,11.99,11,4,12,6,0,0.23676984126984127
8596605705893456305,2021-11,122131.4,11.99,11,15,12,1,0,0.02
8919892162361650175,2021-10,31894.85,4.99,10,17,11,3,0,0.0
8919892162361650175,2021-10,63680.58,4.99,10,20,11,5,0,0.0
8919892162361650175,2021-10,45636.86,4.99,10,26,11,11,0,0.0
8919892162361650175,2021-11,29788.86,4.99,11,1,11,17,0,0.0
8919892162361650175,2021-11,29686.84,4.99,11,9,11,25,0,0.0
2033394215069562776,2021-10,81613.35,5.99,10,17,11,4,0,0.07
2033394215069562776,2021-10,12000.0,5.99,10,22,11,8,0,0.01
2033394215069562776,2021-11,54606.95,5.99,11,2,11,22,0,0.0
2033394215069562776,2021-11,57241.4,5.99,11,9,11,29,0,0.2
2033394215069562776,2021-11,61506.6,5.99,11,12,11,29,0,0.0
1069093308328204542,2021-10,23891.74,5.99,10,17,11,4,0,0.01
1069093308328204542,2021-10,32877.78,5.99,10,28,11,16,0,0.02
3941676647656952109,2021-10,4391.46,4.99,10,17,11,11,0,0.17
3941676647656952109,2021-10,3257.35,4.99,10,24,11,18,0,0.4
3941676647656952109,2021-11,3796.3,4.99,11,1,11,25,1,0.61
3941676647656952109,2021-11,4289.09,4.99,11,7,12,2,0,0.23
3941676647656952109,2021-11,5105.57,4.99,11,14,12,9,0,0.18
2451708306555441014,2021-10,90022.94,4.99,10,17,11,9,0,0.05
2451708306555441014,2021-11,90842.45,4.99,11,7,11,30,0,0.0
3812760626052898456,2021-10,148162.3,4.99,10,17,11,3,0,0.03
3812760626052898456,2021-11,106864.76,4.99,11,8,11,29,0,0.0
1366416810235233769,2021-10,80519.35,8.99,10,17,11,3,0,0.0
1366416810235233769,2021-10,165474.95,8.99,10,28,11,17,0,0.04
1366416810235233769,2021-10,135669.8,8.99,10,31,11,16,0,0.0
1366416810235233769,2021-11,935.5,8.99,11,4,12,6,0,0.3366666666666667
1366416810235233769,2021-11,214153.89,8.99,11,14,11,30,0,0.09
2302464746243069589,2021-10,93459.8,6.99,10,17,11,3,0,0.0
2302464746243069589,2021-10,86655.0,6.99,10,28,11,16,0,0.03
2302464746243069589,2021-11,31005.05,6.99,11,11,11,29,0,0.07
4850722092974676955,2021-10,18572.81,5.99,10,17,11,8,0,0.0
6367769402148499693,2021-10,102885.4,5.99,10,17,11,8,0,0.02
6367769402148499693,2021-10,106000.0,5.99,10,27,11,18,0,0.08
6367769402148499693,2021-11,89230.0,5.99,11,3,11,25,0,0.08
4935929591787890253,2021-10,147610.43,11.99,10,17,11,8,0,0.07
4935929591787890253,2021-10,47070.09,11.99,10,21,11,12,0,0.03
4935929591787890253,2021-11,54377.11,11.99,11,8,11,30,0,0.05
4935929591787890253,2021-11,49598.89,11.99,11,9,12,1,0,0.01
314309872114206760,2021-10,280663.0,8.99,10,17,12,1,0,0.17
