VALOR_A_PAGAR,TAXA,RENDA_MES_ANTERIOR,NO_FUNCIONARIOS,FLAG_PF,SEGMENTO_INDUSTRIAL,DOMINIO_EMAIL,PORTE,INADIMPLENCIA,Mes_Emissao_Documento,Dia_Emissao_Documento,Mes_Vencimento,Dia_Vencimento
27920.76,6.99,395047.0,143.0,1,1,1,3,0,11,17,12,14
9477.6,6.99,395047.0,143.0,1,1,1,3,1,11,18,3,3
81609.08,6.99,395047.0,143.0,1,1,1,3,1,11,18,12,14
9477.6,6.99,395047.0,143.0,1,1,1,3,1,11,18,2,1
9477.6,6.99,395047.0,143.0,1,1,1,3,1,11,18,3,3
9477.6,6.99,395047.0,143.0,1,1,1,3,1,11,26,2,9
9477.6,6.99,395047.0,143.0,1,1,1,3,1,11,26,3,11
66262.34,6.99,166805.0,122.0,1,1,1,3,0,12,4,12,29
399.42,6.99,166805.0,122.0,1,1,1,3,0,12,7,1,5
50000.0,6.99,166805.0,122.0,1,1,1,3,0,12,9,1,5
9477.6,6.99,166805.0,122.0,1,1,1,3,1,12,14,3,1
9477.6,6.99,166805.0,122.0,1,1,1,3,0,12,14,3,29
34307.55,4.99,206261.0,137.0,1,1,2,2,0,11,17,12,4
34197.55,4.99,206261.0,137.0,1,1,2,2,0,11,27,12,16
36541.85,4.99,206261.0,137.0,1,1,2,2,0,11,30,12,16
68551.75,6.99,140345.0,107.0,1,1,2,3,0,11,17,12,3
108584.55,6.99,140345.0,107.0,1,1,2,3,0,11,18,12,4
111373.5,6.99,140345.0,107.0,1,1,2,3,0,11,23,12,9
113661.6,6.99,86277.0,102.0,1,1,2,3,0,12,1,12,18
113819.55,6.99,86277.0,102.0,1,1,2,3,0,12,6,12,23
111011.5,6.99,86277.0,102.0,1,1,2,3,0,12,13,12,29
15700.0,5.99,388059.0,144.0,1,2,1,2,0,11,17,12,16
15700.0,5.99,388059.0,144.0,1,2,1,2,0,11,22,12,21
113892.6,11.99,198632.0,128.0,1,1,1,2,0,11,17,12,3
111334.7,11.99,188751.0,133.0,1,1,1,2,0,12,15,1,4
55141.94,4.99,236818.0,92.0,1,3,2,1,0,11,17,12,3
26520.83,4.99,236818.0,92.0,1,3,2,1,0,11,23,12,9
27331.2,4.99,236818.0,92.0,1,3,2,1,0,11,30,12,16
30309.6,4.99,236818.0,92.0,1,3,2,1,0,11,30,12,16
31374.4,4.99,82387.0,92.0,1,3,2,1,0,12,8,12,24
54700.52,4.99,82387.0,92.0,1,3,2,1,0,12,16,1,4
51121.5,6.99,163178.0,105.0,1,2,2,1,0,11,17,12,7
197669.8,6.99,163178.0,105.0,1,2,2,1,0,11,24,12,14
57579.0,6.99,163178.0,105.0,1,2,2,1,0,11,25,12,14
153364.5,6.99,163178.0,105.0,1,2,2,1,0,11,30,12,18
58123.5,6.99,214672.0,113.0,1,2,2,1,0,12,6,12,24
102657.0,6.99,214672.0,113.0,1,2,2,1,0,12,7,12,28
100769.2,6.99,214672.0,113.0,1,2,2,1,0,12,7,12,28
202489.6,6.99,214672.0,113.0,1,2,2,1,0,12,15,1,4
38090.0,5.99,95753.0,105.0,1,1,3,2,0,11,17,12,3
18945.0,5.99,95753.0,105.0,1,1,3,2,0,11,18,12,4
13995.0,5.99,95753.0,105.0,1,1,3,2,0,11,18,12,4
36690.0,5.99,1033467.0,102.0,1,1,3,2,0,12,2,12,18
19545.0,5.99,1033467.0,102.0,1,1,3,2,0,12,14,12,30
19545.0,5.99,1033467.0,102.0,1,1,3,2,0,12,15,1,4
28241.2,5.99,596322.0,98.0,1,1,3,3,0,11,17,12,7
10670.2,5.99,596322.0,98.0,1,1,3,3,1,11,18,12,31
62000.0,5.99,596322.0,98.0,1,1,3,3,1,11,18,12,31
20160.0,5.99,596322.0,98.0,1,1,3,3,0,11,20,12,7
20095.0,5.99,596322.0,98.0,1,1,3,3,0,11,24,12,14
19595.0,5.99,596322.0,98.0,1,1,3,3,0,11,26,12,14
27790.0,5.99,140693.0,95.0,1,1,3,3,0,12,9,12,28
20085.05,5.99,140693.0,95.0,1,1,3,3,0,12,14,1,7
109258.0,8.99,117809.0,115.0,1,1,3,2,0,11,17,12,10
58874.0,8.99,513204.0,98.0,1,1,3,2,0,12,4,12,23
41127.2,6.99,55808.0,113.0,1,2,1,2,0,11,17,12,3
15502.45,6.99,55808.0,113.0,1,2,1,2,0,11,26,12,14
63228.15,6.99,343485.0,119.0,1,2,1,2,0,12,9,12,28
14224.11,8.99,147911.0,116.0,1,1,1,3,0,11,17,12,7
14199.05,8.99,147911.0,116.0,1,1,1,3,0,11,23,12,11
21413.25,8.99,106885.0,120.0,1,1,1,3,0,12,1,12,21
17130.6,8.99,106885.0,120.0,1,1,1,3,0,12,3,12,22
35165.4,8.99,106885.0,120.0,1,1,1,3,0,12,6,12,28
14552.3,8.99,106885.0,120.0,1,1,1,3,0,12,9,12,28
14617.46,8.99,106885.0,120.0,1,1,1,3,0,12,16,1,4
19799.05,6.99,867765.0,123.0,1,2,3,2,0,11,17,12,4
40750.0,6.99,867765.0,123.0,1,2,3,2,0,11,30,12,17
82000.0,6.99,867765.0,123.0,1,2,3,2,0,11,30,12,21
47850.0,6.99,257560.0,122.0,1,3,1,2,0,11,17,12,23
70180.0,6.99,257560.0,122.0,1,3,1,2,0,11,17,12,23
73280.0,6.99,257560.0,122.0,1,3,1,2,0,11,17,12,23
47400.0,6.99,257560.0,122.0,1,3,1,2,0,11,19,12,28
63500.0,6.99,257560.0,122.0,1,3,1,2,0,11,19,12,28
47550.0,6.99,257560.0,122.0,1,3,1,2,0,11,20,12,28
95700.0,6.99,257560.0,122.0,1,3,1,2,0,11,20,12,28
69520.0,6.99,257560.0,122.0,1,3,1,2,0,11,23,12,29
47580.0,6.99,257560.0,122.0,1,3,1,2,0,11,24,12,30
47400.0,6.99,257560.0,122.0,1,3,1,2,0,11,26,1,4
189600.0,6.99,257560.0,122.0,1,3,1,2,0,11,27,1,4
47700.0,6.99,257560.0,122.0,1,3,1,2,0,11,27,1,4
189600.0,6.99,257560.0,122.0,1,3,1,2,0,11,28,1,5
47850.0,6.99,257560.0,122.0,1,3,1,2,0,11,29,1,4
41230.0,6.99,257560.0,122.0,1,3,1,2,0,11,30,1,5
63800.0,6.99,257560.0,122.0,1,3,1,2,0,11,30,1,5
191400.0,6.99,257560.0,122.0,1,3,1,2,0,11,30,1,5
95400.0,6.99,257560.0,122.0,1,3,1,2,0,11,30,1,5
42052.5,6.99,257560.0,122.0,1,3,1,2,0,11,30,12,22
191400.0,6.99,257560.0,122.0,1,3,1,2,0,11,30,1,5
48400.5,6.99,219427.0,119.0,1,3,1,2,0,12,2,1,8
70987.4,6.99,219427.0,119.0,1,3,1,2,0,12,2,1,8
97701.0,6.99,219427.0,119.0,1,3,1,2,0,12,3,1,8
70987.4,6.99,219427.0,119.0,1,3,1,2,0,12,3,1,8
48850.5,6.99,219427.0,119.0,1,3,1,2,0,12,4,1,11
65134.0,6.99,219427.0,119.0,1,3,1,2,0,12,7,1,12
43167.12,6.99,219427.0,119.0,1,3,1,2,0,12,8,1,13
193602.0,6.99,219427.0,119.0,1,3,1,2,0,12,11,1,18
195402.0,6.99,219427.0,119.0,1,3,1,2,0,12,11,1,18
71467.4,6.99,219427.0,119.0,1,3,1,2,0,12,11,1,18
195402.0,6.99,219427.0,119.0,1,3,1,2,0,12,13,1,18
48850.5,6.99,219427.0,119.0,1,3,1,2,0,12,13,1,18
97701.0,6.99,219427.0,119.0,1,3,1,2,0,12,13,1,18
112255.5,5.99,191578.0,161.0,1,2,1,2,0,11,17,12,22
112255.5,5.99,191578.0,161.0,1,2,1,2,0,11,19,12,28
77038.8,5.99,191578.0,161.0,1,2,1,2,0,11,23,1,4
62934.75,5.99,588389.0,127.0,1,2,4,2,0,11,17,12,3
99028.65,5.99,415920.0,117.0,1,2,4,2,0,12,4,12,21
79499.8,5.99,415920.0,117.0,1,2,4,2,0,12,11,12,28
63097.1,5.99,415920.0,117.0,1,2,4,2,0,12,12,12,29
30629.0,6.99,173672.0,129.0,1,1,1,1,0,11,17,1,4
137350.4,6.99,284199.0,130.0,1,1,1,1,0,12,2,1,15
137350.4,6.99,284199.0,130.0,1,1,1,1,0,12,7,1,20
80709.35,5.99,146173.0,132.0,1,1,2,1,0,11,17,12,3
37208.35,5.99,146173.0,132.0,1,1,2,1,0,11,25,12,11
17475.65,5.99,146173.0,132.0,1,1,2,1,0,11,25,12,11
20816.26,5.99,682653.0,136.0,1,1,2,1,0,12,1,12,17
17806.0,5.99,682653.0,136.0,1,1,2,1,0,12,3,12,21
22007.3,5.99,682653.0,136.0,1,1,2,1,0,12,7,12,23
17860.6,5.99,682653.0,136.0,1,1,2,1,0,12,13,12,29
43454.5,5.99,682653.0,136.0,1,1,2,1,0,12,13,12,29
18305.65,5.99,682653.0,136.0,1,1,2,1,0,12,14,12,30
21749.6,5.99,682653.0,136.0,1,1,2,1,0,12,16,1,4
70628.82,11.99,674439.0,115.0,1,1,2,3,0,11,17,12,4
33810.56,11.99,674439.0,115.0,1,1,2,3,0,11,17,12,4
40069.61,4.99,307416.0,147.0,1,3,3,3,0,11,17,12,7
19964.13,4.99,307416.0,147.0,1,3,3,3,0,11,22,12,10
20164.19,4.99,317323.0,154.0,1,3,3,3,0,12,6,12,24
34659.0,6.99,706157.0,129.0,1,2,1,1,0,11,17,12,9
34659.0,6.99,706157.0,129.0,1,2,1,1,0,11,30,12,22
35326.0,6.99,235928.0,121.0,1,2,1,1,0,12,7,12,29
80623.2,6.99,260432.0,117.0,1,3,1,2,0,11,17,12,17
100758.0,4.99,107750.0,100.0,1,1,5,2,0,11,17,12,2
50379.0,4.99,107750.0,100.0,1,1,5,2,0,11,22,12,7
34049.0,4.99,107750.0,100.0,1,1,5,2,0,11,23,12,8
34049.0,4.99,107750.0,100.0,1,1,5,2,0,11,26,12,11
51409.5,4.99,111441.0,93.0,1,1,5,2,0,12,6,12,21
68546.0,4.99,111441.0,93.0,1,1,5,2,0,12,11,12,26
68546.0,4.99,111441.0,93.0,1,1,5,2,0,12,13,12,28
70032.0,4.99,111441.0,93.0,1,1,5,2,0,12,16,12,31
33745.3,11.99,194339.0,92.0,1,3,3,1,0,11,17,12,3
33540.2,11.99,194339.0,92.0,1,3,3,1,0,11,26,12,14
17870.55,11.99,194339.0,92.0,1,3,3,1,0,11,30,12,16
17183.1,11.99,230313.0,94.0,1,3,3,1,0,12,7,12,23
22112.0,5.99,82636.0,117.0,1,3,3,3,0,11,17,12,3
29400.01,5.99,82636.0,117.0,1,3,3,3,0,11,18,12,4
17332.6,5.99,82636.0,117.0,1,3,3,3,0,11,19,12,7
21512.0,5.99,82636.0,117.0,1,3,3,3,0,11,19,12,7
14699.99,5.99,82636.0,117.0,1,3,3,3,0,11,20,12,7
17044.9,5.99,82636.0,117.0,1,3,3,3,0,11,20,12,7
43024.0,5.99,82636.0,117.0,1,3,3,3,0,11,23,12,9
29589.99,5.99,82636.0,117.0,1,3,3,3,0,11,27,12,14
17044.9,5.99,82636.0,117.0,1,3,3,3,0,11,29,12,16
29500.0,5.99,196728.0,108.0,1,3,3,3,0,12,3,12,21
43214.0,5.99,196728.0,108.0,1,3,3,3,0,12,4,12,21
17339.9,5.99,196728.0,108.0,1,3,3,3,0,12,6,12,22
43214.0,5.99,196728.0,108.0,1,3,3,3,0,12,8,12,24
17627.65,5.99,196728.0,108.0,1,3,3,3,0,12,9,12,28
18017.65,5.99,196728.0,108.0,1,3,3,3,0,12,16,1,4
16413.47,5.99,3291.0,104.0,1,1,2,3,0,11,17,12,7
19604.25,5.99,3291.0,104.0,1,1,2,3,0,11,23,12,11
19845.87,5.99,3291.0,104.0,1,1,2,3,0,11,30,12,18
16518.45,5.99,3291.0,104.0,1,1,2,3,0,11,30,12,18
22808.4,5.99,3291.0,104.0,1,1,2,3,0,11,30,12,18
1063.8,5.99,282801.0,107.0,1,1,2,3,0,12,3,1,5
32959.85,5.99,224309.0,115.0,1,1,2,2,0,11,17,12,3
62638.74,5.99,224309.0,115.0,1,1,2,2,0,11,26,12,14
29916.9,5.99,217734.0,113.0,1,1,2,2,0,12,7,12,28
33010.0,5.99,217734.0,113.0,1,1,2,2,0,12,11,12,28
38908.48,4.99,265069.0,87.0,1,2,1,1,0,11,17,12,10
19177.35,4.99,265069.0,87.0,1,2,1,1,0,11,24,12,17
13895.0,4.99,265069.0,87.0,1,2,1,1,0,11,26,12,14
39009.16,4.99,265069.0,87.0,1,2,1,1,0,11,30,12,23
38858.13,4.99,197387.0,88.0,1,2,1,1,0,12,4,12,28
67896.27,4.99,197387.0,88.0,1,2,1,1,0,12,16,1,8
33056.0,4.99,589997.0,140.0,1,3,3,3,0,11,17,12,17
33556.0,4.99,357315.0,133.0,1,3,3,3,1,12,8,1,7
15788.2,5.99,243001.0,133.0,1,1,5,1,0,11,17,12,3
19822.9,5.99,243001.0,133.0,1,1,5,1,0,11,23,12,9
16196.8,5.99,72693.0,140.0,1,1,5,1,0,12,6,12,22
40218.7,5.99,72693.0,140.0,1,1,5,1,0,12,7,12,23
61859.47,6.99,56899.0,119.0,1,2,3,1,0,11,17,12,7
57887.99,6.99,56899.0,119.0,1,2,3,1,0,11,19,12,7
999.0,6.99,330445.0,121.0,1,2,3,1,0,12,8,1,5
58859.59,6.99,330445.0,121.0,1,2,3,1,0,12,11,12,29
64097.36,6.99,330445.0,121.0,1,2,3,1,0,12,15,1,4
50202.0,4.99,143872.0,86.0,1,1,1,1,0,11,17,12,7
50202.0,4.99,143872.0,86.0,1,1,1,1,0,11,19,12,9
56097.0,4.99,143872.0,86.0,1,1,1,1,0,11,24,12,15
129156.0,4.99,143872.0,86.0,1,1,1,1,0,11,29,12,21
71679.5,4.99,143872.0,86.0,1,1,1,1,0,11,30,12,21
139508.0,4.99,635118.0,82.0,1,1,1,1,0,12,9,12,29
83614.2,4.99,635118.0,82.0,1,1,1,1,0,12,16,1,5
17037.77,6.99,236092.0,118.0,1,2,2,2,0,11,17,12,7
16003.07,6.99,236092.0,118.0,1,2,2,2,1,11,19,12,7
15572.77,6.99,84230.0,120.0,1,2,2,2,0,12,8,12,28
24102.87,6.99,84230.0,120.0,1,2,2,2,1,12,8,12,30
34003.01,4.99,274147.0,117.0,1,3,1,2,0,11,17,12,21
101494.1,5.99,292843.0,119.0,1,1,1,2,0,11,17,12,3
113676.2,5.99,292843.0,119.0,1,1,1,2,0,11,23,12,9
71643.25,5.99,292843.0,119.0,1,1,1,2,0,11,27,12,14
111508.5,5.99,188193.0,125.0,1,1,1,2,0,12,9,12,28
113914.6,5.99,188193.0,125.0,1,1,1,2,0,12,16,1,4
38320.5,4.99,503986.0,84.0,1,1,2,1,0,11,17,12,3
59432.98,4.99,564134.0,87.0,1,1,2,1,0,12,16,1,15
62747.0,11.99,56548.0,117.0,1,3,1,2,0,11,17,12,3
40698.0,11.99,56548.0,117.0,1,3,1,2,0,11,30,12,16
58131.95,11.99,302333.0,106.0,1,3,1,2,0,12,1,12,17
945.6,11.99,302333.0,106.0,1,3,1,2,0,12,3,1,5
41333.0,11.99,302333.0,106.0,1,3,1,2,0,12,3,12,21
31243.4,5.99,281977.0,116.0,1,3,2,2,0,11,17,12,3
63629.15,5.99,97098.0,117.0,1,3,2,2,0,12,7,12,23
14050.09,4.99,237286.0,113.0,1,2,2,1,0,11,17,12,3
17149.55,4.99,171990.0,92.0,1,2,2,1,0,12,14,12,30
20757.95,5.99,118685.0,125.0,1,3,3,1,0,11,17,12,3
41315.9,5.99,118685.0,125.0,1,3,3,1,0,11,19,12,7
20658.0,5.99,118685.0,125.0,1,3,3,1,0,11,25,12,11
16554.15,5.99,118685.0,125.0,1,3,3,1,0,11,25,12,11
14079.55,5.99,183642.0,118.0,1,3,3,1,0,12,7,12,23
51875.96,5.99,582973.0,141.0,1,2,2,2,0,11,17,12,9
51875.96,5.99,582973.0,141.0,1,2,2,2,0,11,19,12,11
27820.11,5.99,582973.0,141.0,1,2,2,2,0,11,20,12,8
52321.53,5.99,582973.0,141.0,1,2,2,2,0,11,24,12,16
69465.09,5.99,582973.0,141.0,1,2,2,2,0,11,25,12,17
21256.64,5.99,582973.0,141.0,1,2,2,2,0,11,30,12,18
34531.35,5.99,582973.0,141.0,1,2,2,2,0,11,30,12,22
43435.64,5.99,168150.0,138.0,1,2,2,2,0,12,9,12,28
13819.83,5.99,168150.0,138.0,1,2,2,2,0,12,14,1,4
13819.83,5.99,168150.0,138.0,1,2,2,2,0,12,15,1,4
35979.99,5.99,168150.0,138.0,1,2,2,2,0,12,15,1,6
23060.66,5.99,232358.0,113.0,1,2,1,1,0,11,17,12,3
20991.66,11.99,379680.0,146.0,1,3,2,2,0,11,17,12,9
21467.88,11.99,379680.0,146.0,1,3,2,2,0,11,23,12,15
20816.21,11.99,379680.0,146.0,1,3,2,2,0,11,27,12,16
21116.48,11.99,245198.0,143.0,1,3,2,2,0,12,2,12,21
21116.48,11.99,245198.0,143.0,1,3,2,2,0,12,7,12,29
21116.48,11.99,245198.0,143.0,1,3,2,2,0,12,11,12,30
20979.2,6.99,402225.0,113.0,1,3,1,3,0,11,17,12,3
20904.25,6.99,402225.0,113.0,1,3,1,3,0,11,24,12,11
16611.5,6.99,402225.0,113.0,1,3,1,3,0,11,24,12,10
17031.5,6.99,397271.0,106.0,1,3,1,3,0,12,7,12,24
17229.65,6.99,397271.0,106.0,1,3,1,3,1,12,14,1,4
140606.55,5.99,428318.0,136.0,1,3,3,3,0,11,17,12,3
203567.79,5.99,428318.0,136.0,1,3,3,3,0,11,18,12,4
999.0,5.99,301540.0,130.0,1,3,3,3,0,12,3,1,5
43451.1,4.99,855785.0,131.0,1,1,2,3,0,11,17,12,3
20375.0,4.99,855785.0,131.0,1,1,2,3,1,11,24,12,10
59625.0,4.99,855785.0,131.0,1,1,2,3,1,11,24,12,10
29884.9,4.99,855785.0,131.0,1,1,2,3,1,11,24,12,10
15982.05,4.99,855785.0,131.0,1,1,2,3,1,11,24,12,10
19875.0,4.99,855785.0,131.0,1,1,2,3,0,11,25,12,11
14980.85,4.99,855785.0,131.0,1,1,2,3,0,11,27,12,15
16023.12,4.99,855785.0,131.0,1,1,2,3,0,11,29,12,17
39852.16,4.99,855785.0,131.0,1,1,2,3,0,11,30,12,18
44942.56,4.99,855785.0,131.0,1,1,2,3,0,11,30,12,18
15036.3,4.99,259792.0,132.0,1,1,2,3,0,12,6,12,22
44208.9,4.99,259792.0,132.0,1,1,2,3,0,12,11,12,28
45350.4,6.99,343378.0,137.0,1,1,1,2,0,11,17,12,3
59920.0,6.99,343378.0,137.0,1,1,1,2,0,11,19,12,7
14405.99,6.99,343378.0,137.0,1,1,1,2,0,11,20,12,7
22590.0,6.99,343378.0,137.0,1,1,1,2,0,11,29,12,15
18120.0,6.99,170363.0,136.0,1,1,1,2,0,12,3,12,21
19045.0,6.99,170363.0,136.0,1,1,1,2,0,12,9,12,28
19045.0,6.99,170363.0,136.0,1,1,1,2,0,12,13,12,29
45804.64,6.99,170363.0,136.0,1,1,1,2,0,12,14,12,30
38400.0,6.99,170363.0,136.0,1,1,1,2,0,12,16,1,4
14313.95,6.99,170363.0,136.0,1,1,1,2,0,12,16,1,4
19581.43,4.99,274147.0,117.0,1,3,3,2,0,11,17,12,4
19398.0,4.99,274147.0,117.0,1,3,3,2,0,11,22,12,8
7055.8,4.99,231088.0,141.0,1,3,3,2,0,12,4,12,22
32283.0,5.99,255036.5,113.0,1,3,1,1,0,11,17,12,21
96406.45,4.99,101597.0,124.0,1,1,1,3,0,11,17,12,4
98127.71,4.99,101597.0,124.0,1,1,1,3,0,11,25,12,14
96241.88,4.99,101597.0,124.0,1,1,1,3,0,11,27,12,14
96406.45,4.99,101597.0,124.0,1,1,1,3,0,11,29,12,16
98669.86,4.99,279025.0,123.0,1,1,1,3,0,12,2,12,21
24310.44,5.99,289726.0,131.0,1,2,2,1,0,11,17,12,3
48754.08,5.99,289726.0,131.0,1,2,2,1,0,11,18,12,4
33834.21,5.99,289726.0,131.0,1,2,2,1,0,11,22,12,8
18087.2,5.99,289726.0,131.0,1,2,2,1,0,11,23,12,9
16478.02,5.99,289726.0,131.0,1,2,2,1,0,11,25,12,11
20404.2,5.99,319092.0,126.0,1,2,2,1,0,12,2,12,18
20844.2,5.99,319092.0,126.0,1,2,2,1,0,12,15,1,5
14252.0,5.99,138717.0,109.0,1,2,1,2,0,11,17,12,3
41069.04,5.99,138717.0,109.0,1,2,1,2,0,11,25,12,11
14287.0,5.99,138717.0,109.0,1,2,1,2,0,11,30,12,16
20704.7,5.99,138717.0,109.0,1,2,1,2,0,11,30,12,16
14254.5,5.99,463383.0,118.0,1,2,1,2,0,12,9,12,28
14254.5,5.99,463383.0,118.0,1,2,1,2,0,12,11,12,28
20924.7,5.99,463383.0,118.0,1,2,1,2,0,12,13,12,29
13118.82,5.99,463383.0,118.0,1,2,1,2,0,12,15,1,4
40010.5,11.99,536524.0,116.0,1,3,1,3,0,11,17,12,3
137250.45,11.99,536524.0,116.0,1,3,1,3,0,11,22,12,8
71027.22,11.99,536524.0,116.0,1,3,1,3,0,11,22,12,8
137250.45,11.99,536524.0,116.0,1,3,1,3,0,11,24,12,11
22122.73,11.99,536524.0,116.0,1,3,1,3,0,11,25,12,11
74116.32,11.99,536524.0,116.0,1,3,1,3,0,11,26,12,14
132654.14,11.99,536524.0,116.0,1,3,1,3,0,11,26,12,14
139015.8,11.99,58925.0,115.0,1,3,1,3,0,12,2,12,21
112365.33,11.99,58925.0,115.0,1,3,1,3,0,12,7,12,28
58974.17,5.99,56643.0,103.0,1,1,2,1,0,11,17,12,4
56354.75,5.99,56643.0,103.0,1,1,2,1,0,11,30,12,17
13945.0,5.99,236787.5,117.0,1,1,5,2,0,11,18,12,7
19704.17,5.99,244766.0,109.0,1,1,5,2,0,12,1,12,21
13895.0,5.99,244766.0,109.0,1,1,5,2,0,12,4,12,21
91165.62,8.99,124323.0,133.0,1,1,2,3,0,11,18,12,7
97124.8,8.99,307355.0,125.0,1,1,2,3,0,12,15,1,4
15644.0,4.99,320066.0,119.0,1,3,1,2,0,11,18,12,7
16030.5,4.99,109432.0,113.0,1,3,1,2,0,12,1,12,21
52332.65,6.99,372014.0,104.0,1,1,3,1,0,11,18,12,8
19871.66,5.99,152011.0,140.0,1,1,6,3,0,11,18,12,4
19799.66,5.99,152011.0,140.0,1,1,6,3,0,11,19,12,7
14095.34,5.99,152011.0,140.0,1,1,6,3,0,11,25,12,11
19674.75,5.99,152011.0,140.0,1,1,6,3,0,11,26,12,14
14145.74,5.99,350467.0,143.0,1,1,6,3,0,12,14,12,30
20908.37,5.99,350467.0,143.0,1,1,6,3,0,12,14,12,30
31087.88,5.99,255036.5,113.0,1,3,5,1,0,11,18,12,9
37799.4,5.99,255036.5,113.0,1,3,5,1,0,11,23,12,14
30637.15,5.99,255036.5,113.0,1,3,5,1,0,11,25,12,16
36854.27,5.99,255036.5,113.0,1,3,5,1,0,11,26,12,16
20654.4,5.99,56693.0,115.0,1,3,3,2,0,11,18,12,4
12342.32,5.99,56693.0,115.0,1,3,3,2,0,11,19,12,7
20948.25,8.99,244652.5,115.0,1,1,1,3,0,11,18,12,4
41704.1,8.99,244652.5,115.0,1,1,1,3,0,11,24,12,11
14039.65,8.99,244652.5,115.0,1,1,1,3,0,11,25,12,11
66318.24,11.99,225231.0,124.0,1,1,2,1,0,11,18,12,10
88236.54,11.99,225231.0,124.0,1,1,2,1,0,11,24,12,18
68819.49,11.99,420226.0,116.0,1,1,2,1,0,12,6,12,28
35149.67,11.99,420226.0,116.0,1,1,2,1,0,12,9,1,4
56670.01,11.99,420226.0,116.0,1,1,2,1,0,12,11,1,4
66525.2,6.99,135451.0,99.0,1,1,2,3,0,11,18,12,4
103095.15,6.99,53427.0,101.0,1,1,2,3,0,12,2,12,18
899.0,6.99,53427.0,101.0,1,1,2,3,0,12,3,1,5
17595.05,6.99,53427.0,101.0,1,1,2,3,0,12,13,12,29
126403.0,6.99,549038.0,117.0,1,2,2,2,0,11,18,12,18
39929.5,6.99,549038.0,117.0,1,2,2,2,0,11,18,12,18
175695.2,6.99,549038.0,117.0,1,2,2,2,0,11,25,12,28
175695.2,6.99,549038.0,117.0,1,2,2,2,0,11,26,12,28
46239.0,6.99,549038.0,117.0,1,2,2,2,0,11,29,12,29
176357.1,6.99,549038.0,117.0,1,2,2,2,0,11,30,12,30
15831.5,5.99,236787.5,115.0,1,1,3,2,0,11,18,12,7
31483.0,5.99,236787.5,115.0,1,1,3,2,0,11,26,12,15
35511.6,6.99,39963.0,140.0,1,2,2,2,0,11,18,12,4
499.0,6.99,498098.0,128.0,1,2,2,2,1,12,3,2,5
32177.805,4.99,677134.0,102.0,1,1,1,2,0,11,18,12,14
16011.16,4.99,677134.0,102.0,1,1,1,2,0,11,19,12,14
40815.65,4.99,46073.0,110.0,1,1,1,2,0,12,2,12,22
999.0,4.99,46073.0,110.0,1,1,1,2,0,12,3,1,5
61785.88,4.99,46073.0,110.0,1,1,1,2,0,12,13,1,4
41699.43,4.99,46073.0,110.0,1,1,1,2,0,12,15,1,4
41403.76,4.99,46073.0,110.0,1,1,1,2,0,12,16,1,5
2526.43,8.99,823805.0,117.0,1,1,2,3,0,11,18,12,18
2621.89,8.99,53175.0,118.0,1,1,2,3,0,12,4,1,4
3730.34,8.99,53175.0,118.0,1,1,2,3,0,12,6,1,5
15642.11,4.99,181131.0,120.0,1,1,3,2,0,11,18,12,7
17322.42,4.99,181131.0,120.0,1,1,3,2,0,11,24,12,11
18667.42,4.99,181131.0,120.0,1,1,3,2,0,11,30,12,17
44.38,4.99,522193.0,122.0,1,1,3,2,0,12,1,12,21
17767.18,4.99,522193.0,122.0,1,1,3,2,0,12,2,12,21
16127.28,4.99,522193.0,122.0,1,1,3,2,0,12,2,12,21
16009.83,4.99,522193.0,122.0,1,1,3,2,0,12,4,12,21
32019.66,4.99,522193.0,122.0,1,1,3,2,0,12,7,12,24
17597.54,4.99,522193.0,122.0,1,1,3,2,0,12,8,12,28
18096.99,4.99,522193.0,122.0,1,1,3,2,0,12,14,1,4
9220.56,11.99,58449.0,130.0,1,2,1,2,0,11,18,12,11
15317.26,11.99,58449.0,130.0,1,2,1,2,0,11,26,12,21
51769.3,4.99,245179.0,102.0,1,3,1,3,0,11,18,12,7
47433.01,4.99,253042.0,103.0,1,3,1,3,0,12,9,12,29
37074.21,4.99,200728.0,143.0,1,1,1,3,0,11,18,12,4
77788.15,4.99,200728.0,143.0,1,1,1,3,0,11,19,12,7
999.0,4.99,346580.0,150.0,1,1,1,3,0,12,3,1,5
58380.4,4.99,346580.0,150.0,1,1,1,3,0,12,4,12,21
110071.34,6.99,311129.0,135.0,1,1,2,2,0,11,18,4,14
69678.0,6.99,311129.0,135.0,1,1,2,2,0,11,22,4,13
104513.99,6.99,311129.0,135.0,1,1,2,2,0,11,29,4,14
52047.0,6.99,448351.0,141.0,1,1,2,2,0,12,1,5,15
22817.59,5.99,170740.0,146.0,1,1,3,3,0,11,18,12,7
137256.89,5.99,170740.0,146.0,1,1,3,3,0,11,26,12,16
120592.4,5.99,292683.0,142.0,1,1,3,3,0,12,13,1,5
81762.89,5.99,292683.0,142.0,1,1,3,3,0,12,15,1,4
35917.88,5.99,247762.0,140.0,1,1,1,2,0,11,18,12,10
53124.83,5.99,331128.0,141.0,1,1,1,2,0,12,7,12,29
51310.53,5.99,331128.0,141.0,1,1,1,2,0,12,14,1,5
32858.0,6.99,246197.0,122.0,1,1,2,3,0,11,18,1,4
33558.0,6.99,412558.0,84.0,1,1,2,3,1,12,8,1,22
20224.8,5.99,236787.5,124.0,1,1,2,2,0,11,18,12,4
